date_start,campaign_id,ad_set_id,ad_id,spend,impressions,clicks,reach,inline_link_clicks,actions,action_values
2026-08-03,MC004,AS007,AD011,193.71,14184,234,10383,186,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""520.4""}]"
2026-08-03,MC010,AS014,AD022,530.55,58332,1393,43370,1167,"[{""action_type"": ""purchase"", ""value"": ""20""}]","[{""action_type"": ""purchase"", ""value"": ""3058.81""}]"
2026-08-03,MC010,AS014,AD023,496.05,33926,660,28502,541,"[{""action_type"": ""purchase"", ""value"": ""16""}]","[{""action_type"": ""purchase"", ""value"": ""1438.5""}]"
2026-08-04,MC001,AS001,AD001,366.08,58165,462,47239,346,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""273.24""}]"
2026-08-04,MC001,AS001,AD002,325.92,51816,488,42276,367,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""124.74""}]"
2026-08-04,MC002,AS002,AD003,412.47,24599,471,18304,358,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""685.54""}]"
2026-08-04,MC002,AS002,AD004,405.04,29176,732,22310,592,"[{""action_type"": ""purchase"", ""value"": ""9""}]","[{""action_type"": ""purchase"", ""value"": ""1362.88""}]"
2026-08-04,MC002,AS003,AD005,371.28,25439,508,20358,420,"[{""action_type"": ""purchase"", ""value"": ""12""}]","[{""action_type"": ""purchase"", ""value"": ""1581.93""}]"
2026-08-04,MC004,AS006,AD009,226.35,18348,461,14593,318,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""740.88""}]"
2026-08-04,MC004,AS006,AD010,191.12,12289,299,9496,224,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""447.88""}]"
2026-08-04,MC004,AS007,AD011,228.57,14927,342,12207,225,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""712.4""}]"
2026-08-04,MC010,AS014,AD022,549.21,38573,866,28861,731,"[{""action_type"": ""purchase"", ""value"": ""20""}]","[{""action_type"": ""purchase"", ""value"": ""2263.79""}]"
2026-08-04,MC010,AS014,AD023,475.42,39219,802,29987,668,"[{""action_type"": ""purchase"", ""value"": ""15""}]","[{""action_type"": ""purchase"", ""value"": ""2002.3""}]"
2026-08-05,MC001,AS001,AD001,347.1,43578,328,34485,227,"[{""action_type"": ""purchase"", ""value"": ""0""}]","[{""action_type"": ""purchase"", ""value"": ""0.0""}]"
2026-08-05,MC001,AS001,AD002,405.26,55823,417,40978,349,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""173.04""}]"
2026-08-05,MC002,AS002,AD003,343.99,21900,424,18836,296,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""773.94""}]"
2026-08-05,MC002,AS002,AD004,366.13,26286,391,23076,299,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""556.54""}]"
2026-08-05,MC002,AS003,AD005,395.27,41524,999,30105,826,"[{""action_type"": ""purchase"", ""value"": ""15""}]","[{""action_type"": ""purchase"", ""value"": ""1359.8""}]"
2026-08-05,MC004,AS006,AD009,176.07,13085,305,11176,241,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""1006.85""}]"
2026-08-05,MC004,AS006,AD010,201.63,13897,254,10813,180,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""534.45""}]"
2026-08-05,MC004,AS007,AD011,170.98,12554,291,9666,195,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""394.65""}]"
2026-08-05,MC010,AS014,AD022,494.76,32260,677,23836,503,"[{""action_type"": ""purchase"", ""value"": ""12""}]","[{""action_type"": ""purchase"", ""value"": ""1547.15""}]"
2026-08-05,MC010,AS014,AD023,528.91,42778,655,34182,444,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""873.38""}]"
2026-08-06,MC001,AS001,AD001,386.82,51338,389,38488,266,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""93.41""}]"
2026-08-06,MC001,AS001,AD002,389.52,59974,472,49389,312,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""104.43""}]"
2026-08-06,MC002,AS002,AD003,425.41,32597,659,24451,472,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""1206.95""}]"
2026-08-06,MC002,AS002,AD004,428.63,28792,468,24161,328,"[{""action_type"": ""purchase"", ""value"": ""9""}]","[{""action_type"": ""purchase"", ""value"": ""959.68""}]"
2026-08-06,MC002,AS003,AD005,403.73,26996,425,21870,315,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""1566.62""}]"
2026-08-06,MC004,AS006,AD009,226.28,14984,338,11827,244,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""541.89""}]"
2026-08-06,MC004,AS006,AD010,195.09,12969,332,10101,263,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""921.83""}]"
2026-08-06,MC004,AS007,AD011,221.6,19137,361,15503,240,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""466.26""}]"
2026-08-06,MC010,AS014,AD022,484.38,40410,743,34031,515,"[{""action_type"": ""purchase"", ""value"": ""13""}]","[{""action_type"": ""purchase"", ""value"": ""1150.08""}]"
2026-08-06,MC010,AS014,AD023,546.43,29683,670,25205,532,"[{""action_type"": ""purchase"", ""value"": ""11""}]","[{""action_type"": ""purchase"", ""value"": ""1633.57""}]"
2026-08-07,MC001,AS001,AD001,349.8,57961,536,47196,409,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""117.59""}]"
2026-08-07,MC001,AS001,AD002,374.5,82137,620,63409,480,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""250.69""}]"
2026-08-07,MC002,AS002,AD003,344.49,20601,435,17128,310,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""1126.13""}]"
2026-08-07,MC002,AS002,AD004,445.04,34059,701,26593,546,"[{""action_type"": ""purchase"", ""value"": ""15""}]","[{""action_type"": ""purchase"", ""value"": ""2021.35""}]"
2026-08-07,MC002,AS003,AD005,419.94,29435,535,22187,364,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""1458.79""}]"
2026-08-07,MC004,AS006,AD009,166.56,12771,316,10437,260,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""732.17""}]"
2026-08-07,MC004,AS006,AD010,170.44,15197,360,10965,237,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""576.97""}]"
2026-08-07,MC004,AS007,AD011,176.52,11440,238,9562,157,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""795.73""}]"
2026-08-07,MC010,AS014,AD022,507.29,37302,807,31781,643,"[{""action_type"": ""purchase"", ""value"": ""16""}]","[{""action_type"": ""purchase"", ""value"": ""2481.52""}]"
2026-08-07,MC010,AS014,AD023,551.31,47352,983,39913,811,"[{""action_type"": ""purchase"", ""value"": ""17""}]","[{""action_type"": ""purchase"", ""value"": ""2107.88""}]"
2026-08-08,MC001,AS001,AD001,372.87,69119,597,58460,435,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""190.3""}]"
2026-08-08,MC001,AS001,AD002,336.12,65128,505,49338,375,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""136.03""}]"
2026-08-08,MC002,AS002,AD003,370.06,28133,611,22944,513,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""1058.22""}]"
2026-08-08,MC002,AS002,AD004,404.61,28609,515,21030,398,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""730.12""}]"
2026-08-08,MC002,AS003,AD005,423.96,25590,551,22013,408,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""1227.57""}]"
2026-08-08,MC004,AS006,AD009,199.12,12070,343,10500,275,"[{""action_type"": ""purchase"", ""value"": ""9""}]","[{""action_type"": ""purchase"", ""value"": ""1270.7""}]"
2026-08-08,MC004,AS006,AD010,175.63,11605,198,10122,167,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""311.96""}]"
2026-08-08,MC004,AS007,AD011,185.64,12228,276,9926,199,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""632.53""}]"
2026-08-08,MC010,AS014,AD022,514.99,32346,716,26646,475,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""1574.16""}]"
2026-08-08,MC010,AS014,AD023,557.06,42392,1247,31270,881,"[{""action_type"": ""purchase"", ""value"": ""22""}]","[{""action_type"": ""purchase"", ""value"": ""3264.85""}]"
2026-08-09,MC001,AS001,AD001,382.26,56115,541,45372,408,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""234.89""}]"
2026-08-09,MC001,AS001,AD002,375.82,65901,438,54677,346,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""120.69""}]"
2026-08-09,MC002,AS002,AD003,369.03,38132,838,32001,548,"[{""action_type"": ""purchase"", ""value"": ""13""}]","[{""action_type"": ""purchase"", ""value"": ""1373.1""}]"
2026-08-09,MC002,AS002,AD004,371.16,28428,663,21665,511,"[{""action_type"": ""purchase"", ""value"": ""11""}]","[{""action_type"": ""purchase"", ""value"": ""1008.79""}]"
2026-08-09,MC002,AS003,AD005,351.2,27397,588,20349,393,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""606.74""}]"
2026-08-09,MC004,AS006,AD009,186.81,12827,280,10616,186,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""357.5""}]"
2026-08-09,MC004,AS006,AD010,199.82,17256,336,13774,229,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""799.63""}]"
2026-08-09,MC004,AS007,AD011,197.08,13712,290,10504,231,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""510.06""}]"
2026-08-09,MC010,AS014,AD022,496.14,30686,720,24283,508,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""963.2""}]"
2026-08-09,MC010,AS014,AD023,470.4,33624,806,26720,580,"[{""action_type"": ""purchase"", ""value"": ""14""}]","[{""action_type"": ""purchase"", ""value"": ""1263.34""}]"
2026-08-10,MC001,AS001,AD001,370.68,58607,415,49428,271,"[{""action_type"": ""purchase"", ""value"": ""0""}]","[{""action_type"": ""purchase"", ""value"": ""0.0""}]"
2026-08-10,MC001,AS001,AD002,337.8,44988,302,36816,223,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""97.66""}]"
2026-08-10,MC002,AS002,AD003,413.1,37164,614,30196,515,"[{""action_type"": ""purchase"", ""value"": ""14""}]","[{""action_type"": ""purchase"", ""value"": ""1506.15""}]"
2026-08-10,MC002,AS002,AD004,389.9,29460,846,21659,602,"[{""action_type"": ""purchase"", ""value"": ""9""}]","[{""action_type"": ""purchase"", ""value"": ""1125.43""}]"
2026-08-10,MC002,AS003,AD005,372.69,25645,550,19794,434,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""931.52""}]"
2026-08-10,MC004,AS006,AD009,223.95,18619,401,14213,285,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""779.28""}]"
2026-08-10,MC004,AS006,AD010,212.0,13193,300,10551,208,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""323.29""}]"
2026-08-10,MC004,AS007,AD011,177.83,12713,225,10216,177,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""331.33""}]"
2026-08-10,MC010,AS014,AD022,565.52,52834,1364,44700,966,"[{""action_type"": ""purchase"", ""value"": ""23""}]","[{""action_type"": ""purchase"", ""value"": ""2854.37""}]"
2026-08-10,MC010,AS014,AD023,505.13,40889,911,33685,720,"[{""action_type"": ""purchase"", ""value"": ""20""}]","[{""action_type"": ""purchase"", ""value"": ""1871.14""}]"
2026-08-11,MC001,AS001,AD001,387.47,55893,496,46520,345,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""95.92""}]"
2026-08-11,MC001,AS001,AD002,430.87,58870,328,44560,218,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""138.21""}]"
2026-08-11,MC002,AS002,AD003,324.25,23145,451,18716,368,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""1025.49""}]"
2026-08-11,MC002,AS002,AD004,322.62,23140,516,19455,345,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""606.66""}]"
2026-08-11,MC002,AS003,AD005,451.63,30654,719,23395,482,"[{""action_type"": ""purchase"", ""value"": ""11""}]","[{""action_type"": ""purchase"", ""value"": ""1395.44""}]"
2026-08-11,MC004,AS006,AD009,179.29,10383,199,8726,160,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""406.0""}]"
2026-08-11,MC004,AS006,AD010,170.04,12737,318,10587,234,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""426.24""}]"
2026-08-11,MC004,AS007,AD011,206.2,14155,343,11976,261,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""635.99""}]"
2026-08-11,MC010,AS014,AD022,521.99,35118,809,30227,659,"[{""action_type"": ""purchase"", ""value"": ""20""}]","[{""action_type"": ""purchase"", ""value"": ""2268.79""}]"
2026-08-11,MC010,AS014,AD023,588.01,58943,1433,43977,1198,"[{""action_type"": ""purchase"", ""value"": ""22""}]","[{""action_type"": ""purchase"", ""value"": ""2760.85""}]"
2026-08-12,MC001,AS001,AD001,399.64,63854,585,55940,483,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""214.36""}]"
2026-08-12,MC001,AS001,AD002,352.86,47245,386,41335,300,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""91.75""}]"
2026-08-12,MC002,AS002,AD003,401.14,25964,604,19127,477,"[{""action_type"": ""purchase"", ""value"": ""12""}]","[{""action_type"": ""purchase"", ""value"": ""1616.77""}]"
2026-08-12,MC002,AS002,AD004,363.42,24268,593,20630,432,"[{""action_type"": ""purchase"", ""value"": ""14""}]","[{""action_type"": ""purchase"", ""value"": ""2139.7""}]"
2026-08-12,MC002,AS003,AD005,364.31,26301,594,23054,389,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""818.07""}]"
2026-08-12,MC004,AS006,AD009,216.15,15669,311,13007,261,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""564.63""}]"
2026-08-12,MC004,AS006,AD010,163.79,11376,206,9780,152,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""378.72""}]"
2026-08-12,MC004,AS007,AD011,175.94,12970,244,10544,195,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""821.75""}]"
2026-08-12,MC010,AS014,AD022,518.39,40876,926,35858,763,"[{""action_type"": ""purchase"", ""value"": ""18""}]","[{""action_type"": ""purchase"", ""value"": ""2623.85""}]"
2026-08-12,MC010,AS014,AD023,466.08,36458,875,28817,708,"[{""action_type"": ""purchase"", ""value"": ""20""}]","[{""action_type"": ""purchase"", ""value"": ""1812.25""}]"
2026-08-13,MC001,AS001,AD001,387.47,50791,422,42483,325,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""117.29""}]"
2026-08-13,MC001,AS001,AD002,424.71,56382,531,44555,348,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""229.07""}]"
2026-08-13,MC002,AS002,AD003,373.53,27035,738,22448,573,"[{""action_type"": ""purchase"", ""value"": ""13""}]","[{""action_type"": ""purchase"", ""value"": ""1513.52""}]"
2026-08-13,MC002,AS002,AD004,351.6,23524,530,17413,382,"[{""action_type"": ""purchase"", ""value"": ""9""}]","[{""action_type"": ""purchase"", ""value"": ""986.13""}]"
2026-08-13,MC002,AS003,AD005,340.51,25016,480,19642,343,"[{""action_type"": ""purchase"", ""value"": ""12""}]","[{""action_type"": ""purchase"", ""value"": ""1575.97""}]"
2026-08-13,MC004,AS006,AD009,188.23,15968,432,11771,294,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""790.66""}]"
2026-08-13,MC004,AS006,AD010,177.43,12017,272,9468,194,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""530.85""}]"
2026-08-13,MC004,AS007,AD011,221.84,17332,381,15004,314,"[{""action_type"": ""purchase"", ""value"": ""9""}]","[{""action_type"": ""purchase"", ""value"": ""1038.61""}]"
2026-08-13,MC010,AS014,AD022,588.82,42225,936,33331,686,"[{""action_type"": ""purchase"", ""value"": ""20""}]","[{""action_type"": ""purchase"", ""value"": ""1809.77""}]"
2026-08-13,MC010,AS014,AD023,519.47,43871,1160,34499,943,"[{""action_type"": ""purchase"", ""value"": ""17""}]","[{""action_type"": ""purchase"", ""value"": ""1969.55""}]"
2026-08-14,MC001,AS001,AD001,381.37,65944,524,53636,404,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""295.06""}]"
2026-08-14,MC001,AS001,AD002,404.25,67670,524,53948,347,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""141.21""}]"
2026-08-14,MC002,AS002,AD003,402.75,24779,433,20232,295,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""1016.7""}]"
2026-08-14,MC002,AS002,AD004,387.13,26651,494,19551,349,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""1179.15""}]"
2026-08-14,MC002,AS003,AD005,382.99,30517,786,25597,651,"[{""action_type"": ""purchase"", ""value"": ""17""}]","[{""action_type"": ""purchase"", ""value"": ""1641.29""}]"
2026-08-14,MC004,AS006,AD009,203.33,13247,330,10600,239,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""414.5""}]"
2026-08-14,MC004,AS006,AD010,186.2,12988,371,11065,276,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""563.24""}]"
2026-08-14,MC004,AS007,AD011,181.45,14244,224,10531,167,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""482.1""}]"
2026-08-14,MC010,AS014,AD022,512.43,30563,678,26614,444,"[{""action_type"": ""purchase"", ""value"": ""15""}]","[{""action_type"": ""purchase"", ""value"": ""1585.67""}]"
2026-08-14,MC010,AS014,AD023,641.39,44851,1114,34921,914,"[{""action_type"": ""purchase"", ""value"": ""18""}]","[{""action_type"": ""purchase"", ""value"": ""1639.17""}]"
2026-08-15,MC001,AS001,AD001,385.09,57266,384,43899,262,"[{""action_type"": ""purchase"", ""value"": ""1""}]","[{""action_type"": ""purchase"", ""value"": ""152.07""}]"
