id,sku,cost,tracked,country_code_of_origin,created_at,updated_at
3002128,BJ-0341-31-LIG,48.94,True,PT,2024-12-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002129,BJ-0341-32-DAR,39.27,True,PT,2024-12-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002130,BJ-0341-32-LIG,48.78,True,IN,2024-12-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002131,BJ-0341-33-DAR,37.35,True,CN,2024-12-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002132,BJ-0341-33-LIG,46.64,True,PT,2024-12-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002133,BJ-0341-34-DAR,34.86,True,IN,2024-12-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002134,BJ-0341-34-LIG,47.52,True,IN,2024-12-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002135,BJ-0341-36-DAR,47.97,True,VN,2024-12-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002136,BJ-0341-36-LIG,35.22,True,IN,2024-12-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002137,BJ-0342-28-IND,51.78,True,VN,2023-10-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002138,BJ-0342-29-IND,38.62,True,CN,2023-10-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002139,BJ-0343-28-BLA,42.98,True,IN,2022-09-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002140,BJ-0343-28-IND,59.16,True,PT,2022-09-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002141,BJ-0343-28-DAR,35.79,True,CN,2022-09-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002142,BJ-0343-29-BLA,42.9,True,VN,2022-09-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002143,BJ-0343-29-IND,53.56,True,PT,2022-09-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002144,BJ-0343-29-DAR,42.14,True,CN,2022-09-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002145,BJ-0343-30-BLA,55.81,True,IN,2022-09-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002146,BJ-0343-30-IND,50.74,True,BD,2022-09-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002147,BJ-0343-30-DAR,54.06,True,VN,2022-09-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002148,BJ-0344-28-GRA,34.76,True,BD,2024-04-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002149,BJ-0344-29-GRA,47.78,True,VN,2024-04-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002150,BJ-0344-30-GRA,42.2,True,VN,2024-04-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002151,BJ-0344-31-GRA,40.42,True,PT,2024-04-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002152,BJ-0344-32-GRA,38.5,True,PT,2024-04-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002153,BJ-0345-28-IND,52.33,True,IN,2024-04-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002154,BJ-0345-28-LIG,35.88,True,CN,2024-04-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002155,BJ-0345-29-IND,43.68,True,VN,2024-04-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002156,BJ-0345-29-LIG,57.34,True,BD,2024-04-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002157,BJ-0346-28-LIG,47.15,True,IN,2023-01-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002158,BJ-0346-28-IND,38.82,True,IN,2023-01-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002159,BJ-0346-28-BLA,51.25,True,BD,2023-01-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002160,BJ-0346-29-LIG,56.61,True,VN,2023-01-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002161,BJ-0346-29-IND,56.68,True,BD,2023-01-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002162,BJ-0346-29-BLA,53.63,True,IN,2023-01-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002163,BJ-0347-28-DAR,57.0,True,IN,2022-06-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002164,BJ-0347-29-DAR,43.06,True,PT,2022-06-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002165,BJ-0347-30-DAR,42.06,True,CN,2022-06-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002166,BJ-0347-31-DAR,42.42,True,IN,2022-06-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002167,BJ-0348-28-IND,53.99,True,VN,2024-02-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002168,BJ-0348-28-LIG,56.32,True,BD,2024-02-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002169,BJ-0348-29-IND,40.14,True,BD,2024-02-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002170,BJ-0348-29-LIG,38.12,True,PT,2024-02-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002171,BJ-0349-28-IND,50.1,True,PT,2022-11-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002172,BJ-0349-29-IND,48.22,True,BD,2022-11-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002173,BP-0350-XS-BLA,26.01,True,PT,2023-01-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002174,BP-0350-XS-KHA,48.32,True,PT,2023-01-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002175,BP-0350-XS-CHA,45.93,True,VN,2023-01-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002176,BP-0350-S-BLA,30.9,True,PT,2023-01-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002177,BP-0350-S-KHA,28.31,True,IN,2023-01-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002178,BP-0350-S-CHA,30.0,True,VN,2023-01-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002179,BP-0350-M-BLA,32.71,True,PT,2023-01-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002180,BP-0350-M-KHA,41.29,True,CN,2023-01-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002181,BP-0350-M-CHA,37.33,True,PT,2023-01-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002182,BP-0350-L-BLA,35.34,True,PT,2023-01-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002183,BP-0350-L-KHA,25.92,True,CN,2023-01-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002184,BP-0350-L-CHA,45.42,True,IN,2023-01-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002185,BP-0350-XL-BLA,35.09,True,IN,2023-01-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002186,BP-0350-XL-KHA,31.2,True,CN,2023-01-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002187,BP-0350-XL-CHA,35.72,True,BD,2023-01-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002188,BP-0350-XXL-BLA,33.48,True,VN,2023-01-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002189,BP-0350-XXL-KHA,27.14,True,IN,2023-01-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002190,BP-0350-XXL-CHA,42.53,True,VN,2023-01-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002191,BP-0351-XS-BLA,39.01,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002192,BP-0351-XS-NAV,25.63,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002193,BP-0351-S-BLA,34.78,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002194,BP-0351-S-NAV,38.65,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002195,BP-0351-M-BLA,34.56,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002196,BP-0351-M-NAV,45.65,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002197,BP-0351-L-BLA,36.71,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002198,BP-0351-L-NAV,34.07,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002199,BP-0352-XS-KHA,32.74,True,IN,2024-10-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002200,BP-0352-XS-CHA,43.96,True,IN,2024-10-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002201,BP-0352-XS-OLI,37.46,True,IN,2024-10-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002202,BP-0353-XS-BLA,39.95,True,PT,2022-10-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002203,BP-0353-S-BLA,27.83,True,BD,2022-10-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002204,BP-0353-M-BLA,30.21,True,CN,2022-10-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002205,BP-0353-L-BLA,29.9,True,BD,2022-10-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002206,BP-0353-XL-BLA,37.02,True,IN,2022-10-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002207,BP-0353-XXL-BLA,32.76,True,PT,2022-10-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002208,BP-0354-XS-BLA,39.42,True,VN,2022-07-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002209,BP-0355-XS-KHA,28.21,True,PT,2023-04-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002210,BP-0355-XS-STO,48.69,True,VN,2023-04-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002211,BP-0355-XS-CHA,38.61,True,IN,2023-04-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002212,BP-0355-S-KHA,26.93,True,PT,2023-04-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002213,BP-0355-S-STO,40.81,True,PT,2023-04-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002214,BP-0355-S-CHA,36.48,True,VN,2023-04-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002215,BP-0355-M-KHA,49.1,True,CN,2023-04-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002216,BP-0355-M-STO,48.95,True,CN,2023-04-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002217,BP-0355-M-CHA,45.26,True,BD,2023-04-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002218,BP-0355-L-KHA,30.99,True,BD,2023-04-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002219,BP-0355-L-STO,28.96,True,CN,2023-04-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002220,BP-0355-L-CHA,29.02,True,BD,2023-04-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002221,BP-0355-XL-KHA,40.55,True,VN,2023-04-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002222,BP-0355-XL-STO,34.64,True,BD,2023-04-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002223,BP-0355-XL-CHA,41.88,True,IN,2023-04-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002224,BP-0355-XXL-KHA,26.02,True,IN,2023-04-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002225,BP-0355-XXL-STO,35.16,True,BD,2023-04-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002226,BP-0355-XXL-CHA,48.45,True,BD,2023-04-22T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002227,BP-0356-XS-OLI,38.64,True,CN,2024-10-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002228,BP-0356-XS-STO,42.19,True,BD,2024-10-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002229,BP-0356-XS-BLA,34.41,True,BD,2024-10-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002230,BP-0356-S-OLI,41.08,True,IN,2024-10-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002231,BP-0356-S-STO,25.31,True,PT,2024-10-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002232,BP-0356-S-BLA,49.02,True,VN,2024-10-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002233,BP-0357-XS-BLA,41.45,True,PT,2024-06-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002234,BP-0357-S-BLA,37.4,True,VN,2024-06-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002235,BP-0357-M-BLA,48.01,True,CN,2024-06-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002236,BP-0357-L-BLA,44.57,True,CN,2024-06-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002237,BP-0357-XL-BLA,43.33,True,IN,2024-06-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002238,BP-0357-XXL-BLA,43.45,True,VN,2024-06-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002239,BP-0358-XS-STO,26.15,True,CN,2024-08-04T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002240,BP-0359-XS-BLA,48.72,True,PT,2023-12-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002241,BP-0359-S-BLA,31.1,True,PT,2023-12-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002242,BP-0359-M-BLA,33.13,True,PT,2023-12-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002243,BP-0359-L-BLA,31.92,True,IN,2023-12-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002244,BP-0359-XL-BLA,44.04,True,IN,2023-12-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002245,BP-0359-XXL-BLA,36.76,True,BD,2023-12-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002246,BP-0360-XS-KHA,42.34,True,IN,2023-03-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002247,BP-0360-XS-CHA,42.04,True,VN,2023-03-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002248,BP-0360-XS-NAV,25.64,True,BD,2023-03-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002249,BP-0360-S-KHA,29.48,True,PT,2023-03-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002250,BP-0360-S-CHA,29.79,True,BD,2023-03-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002251,BP-0360-S-NAV,37.3,True,IN,2023-03-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002252,BP-0360-M-KHA,47.52,True,CN,2023-03-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002253,BP-0360-M-CHA,33.13,True,PT,2023-03-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002254,BP-0360-M-NAV,33.77,True,PT,2023-03-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002255,BP-0361-XS-CHA,26.04,True,BD,2022-12-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002256,BP-0362-XS-OLI,41.04,True,PT,2023-07-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002257,BP-0362-S-OLI,25.87,True,IN,2023-07-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002258,BP-0362-M-OLI,48.93,True,PT,2023-07-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002259,BP-0362-L-OLI,29.31,True,CN,2023-07-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002260,BP-0362-XL-OLI,29.61,True,PT,2023-07-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002261,BP-0362-XXL-OLI,44.05,True,VN,2023-07-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002262,BP-0363-XS-NAV,32.25,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002263,BP-0363-XS-KHA,48.96,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002264,BP-0363-XS-STO,32.9,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002265,BP-0364-XS-NAV,31.71,True,CN,2022-10-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002266,BP-0364-XS-BLA,40.06,True,IN,2022-10-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002267,BP-0364-S-NAV,45.91,True,IN,2022-10-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002268,BP-0364-S-BLA,30.86,True,BD,2022-10-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002269,BP-0364-M-NAV,36.71,True,CN,2022-10-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002270,BP-0364-M-BLA,25.86,True,VN,2022-10-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002271,BP-0364-L-NAV,34.73,True,IN,2022-10-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002272,BP-0364-L-BLA,34.66,True,CN,2022-10-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002273,BP-0365-XS-NAV,29.54,True,PT,2024-11-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002274,BP-0365-XS-CHA,25.47,True,IN,2024-11-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002275,BP-0366-XS-OLI,47.91,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002276,BP-0366-XS-STO,30.61,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002277,BP-0366-S-OLI,43.29,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002278,BP-0366-S-STO,41.89,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002279,BP-0367-XS-OLI,42.22,True,VN,2024-02-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002280,BP-0367-S-OLI,32.28,True,VN,2024-02-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002281,BP-0368-XS-KHA,30.92,True,VN,2023-05-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002282,BP-0368-XS-OLI,44.26,True,IN,2023-05-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002283,BP-0368-S-KHA,32.73,True,VN,2023-05-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002284,BP-0368-S-OLI,28.61,True,CN,2023-05-21T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002285,BP-0369-XS-STO,49.24,True,VN,2023-11-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002286,BP-0369-S-STO,37.04,True,IN,2023-11-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002287,BP-0369-M-STO,39.17,True,IN,2023-11-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002288,BP-0369-L-STO,27.47,True,PT,2023-11-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002289,BP-0369-XL-STO,34.54,True,PT,2023-11-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002290,BP-0369-XXL-STO,48.21,True,BD,2023-11-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002291,BP-0370-XS-NAV,48.01,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002292,BP-0370-S-NAV,34.29,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002293,BP-0370-M-NAV,24.39,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002294,BP-0370-L-NAV,42.22,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002295,BP-0370-XL-NAV,42.62,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002296,BP-0371-XS-CHA,45.28,True,CN,2023-05-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002297,BP-0371-XS-OLI,26.36,True,CN,2023-05-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002298,BP-0371-S-CHA,24.73,True,VN,2023-05-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002299,BP-0371-S-OLI,25.32,True,PT,2023-05-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002300,BP-0371-M-CHA,39.18,True,PT,2023-05-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002301,BP-0371-M-OLI,33.68,True,BD,2023-05-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002302,BP-0371-L-CHA,27.96,True,IN,2023-05-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002303,BP-0371-L-OLI,35.98,True,PT,2023-05-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002304,BP-0372-XS-STO,24.49,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002305,BP-0372-XS-BLA,32.18,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002306,BP-0372-S-STO,25.04,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002307,BP-0372-S-BLA,45.23,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002308,BP-0372-M-STO,42.48,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002309,BP-0372-M-BLA,39.42,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002310,BP-0372-L-STO,47.92,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002311,BP-0372-L-BLA,33.5,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002312,BP-0372-XL-STO,39.92,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002313,BP-0372-XL-BLA,48.65,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002314,BP-0373-XS-NAV,27.99,True,BD,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002315,BP-0373-XS-CHA,29.56,True,BD,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002316,BP-0373-XS-BLA,40.48,True,VN,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002317,BP-0373-S-NAV,43.74,True,IN,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002318,BP-0373-S-CHA,32.26,True,VN,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002319,BP-0373-S-BLA,27.96,True,BD,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002320,BP-0373-M-NAV,38.61,True,VN,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002321,BP-0373-M-CHA,30.11,True,VN,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002322,BP-0373-M-BLA,35.27,True,PT,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002323,BP-0373-L-NAV,43.72,True,IN,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002324,BP-0373-L-CHA,30.36,True,IN,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002325,BP-0373-L-BLA,47.22,True,PT,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002326,BP-0373-XL-NAV,43.44,True,IN,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002327,BP-0373-XL-CHA,35.36,True,CN,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002328,BP-0373-XL-BLA,25.25,True,VN,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002329,BP-0373-XXL-NAV,40.63,True,BD,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002330,BP-0373-XXL-CHA,43.67,True,IN,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002331,BP-0373-XXL-BLA,33.04,True,BD,2024-02-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002332,BP-0374-XS-KHA,45.75,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002333,BP-0374-XS-CHA,45.59,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002334,BP-0374-XS-NAV,30.39,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002335,BP-0374-S-KHA,29.29,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002336,BP-0374-S-CHA,33.63,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002337,BP-0374-S-NAV,37.1,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002338,BP-0375-XS-CHA,37.14,True,IN,2024-10-26T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002339,BP-0375-S-CHA,34.62,True,IN,2024-10-26T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002340,BP-0375-M-CHA,36.74,True,BD,2024-10-26T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002341,BP-0376-XS-CHA,42.66,True,IN,2022-12-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002342,BP-0376-XS-NAV,44.99,True,PT,2022-12-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002343,BP-0376-XS-KHA,30.42,True,IN,2022-12-15T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002344,BP-0377-XS-STO,47.56,True,VN,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002345,BP-0377-XS-NAV,37.09,True,VN,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002346,BP-0377-XS-OLI,33.74,True,BD,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002347,BP-0377-S-STO,44.98,True,IN,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002348,BP-0377-S-NAV,46.73,True,CN,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002349,BP-0377-S-OLI,34.69,True,CN,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002350,BP-0377-M-STO,39.59,True,CN,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002351,BP-0377-M-NAV,30.42,True,IN,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002352,BP-0377-M-OLI,48.06,True,CN,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002353,BP-0377-L-STO,41.9,True,PT,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002354,BP-0377-L-NAV,37.33,True,PT,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002355,BP-0377-L-OLI,42.03,True,CN,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002356,BP-0377-XL-STO,42.84,True,VN,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002357,BP-0377-XL-NAV,24.82,True,PT,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002358,BP-0377-XL-OLI,47.81,True,BD,2024-06-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002359,BP-0378-XS-NAV,47.76,True,PT,2024-09-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002360,BP-0378-XS-OLI,31.98,True,CN,2024-09-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002361,BP-0378-XS-STO,28.37,True,BD,2024-09-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
